galactic year,galaxy,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",y
990025,Large Magellanic Cloud (LMC),0.6286569225799827,63.12520024218674,27109.23430962398,0.6460394658724056,8.240542718817482,,,,,0.05258977109572517
990025,Camelopardalis B,0.8180821669333752,81.00499445290778,30166.79395752572,0.852246418111155,10.671823175590916,4.742469612040644,0.8336237325393494,0.4678729145468194,152.52219807136362,0.05986803016773545
990025,Virgo I,0.6594431792430047,59.57053361328088,8441.707352734524,0.4997615467338031,8.840315870706373,5.583972505170536,0.4691095173877302,0.36383721529541135,209.8132663794321,0.05044906218785139
990025,UGC 8651 (DDO 181),0.5558616483658992,52.333292798488856,,,,,,,,0.04939424843578112
990025,Tucana Dwarf,0.9911963516222488,81.80246409253282,81033.956905855,1.1311626710507172,13.800671847399773,13.1889065731494,0.910340906303196,0.9183531842542336,71.88534508867454,0.15424698544491255
990025,KKh 060,0.8246916776838236,63.887135442126215,28409.06269508108,0.6716973611784668,14.062458149103108,9.978597143232502,0.8152644644162474,0.7968066921831249,121.83969609213486,0.05287066836840537
990025,Grus II,0.6574574612261578,68.55532621940627,25648.328826756293,0.7456738966364279,15.434546442429767,10.02178628912784,0.6621915337613831,0.7438910832409723,149.56707483636592,0.052780248160849814
990025,UGCA 292,0.9510431193329276,75.69339655989981,20935.541512963733,0.9479611079596084,14.86287976386702,,,,,0.06265202442315343
990025,Aquarius II,0.6574015114814443,61.337084285421064,18231.029378480824,0.8263770660995636,15.173325066619785,6.941814664579402,0.7255364126079731,0.6472403398161426,168.48702853299338,0.05392714068299398
990025,Andromeda XI,0.657180131451062,62.55492927934279,16196.125655485568,0.6790963580279352,12.937281130154949,6.529241525640284,0.5615200173802376,0.4824504600644501,154.0987865541206,0.05058821118683099
990025,Antlia Dwarf,0.8280275922854486,71.25642224089967,21431.826516029,0.8562757458576251,14.182337303477276,11.856184625887153,0.7545931819527933,0.7483144165005797,159.34308711095912,0.059471811445361074
990025,IC 1613 (UGC 668),0.655813471253737,58.704321006778066,23271.83553570251,0.6123683706962613,8.10778035872018,3.838013189385405,0.5317659146661429,0.28588002369592125,177.32928088588932,0.04890195161303802
990025,Leo P,1.0689569049699197,90.85409209765841,48579.59018793094,1.0825346685694248,17.459732071610297,13.422714378747473,1.0537655125126668,0.9648125848766838,75.26947584198379,0.17806625579404411
990025,"Cassiopeia Dwarf (Cas dSph, Andromeda VII)",0.9515492215903184,85.03009355974248,39647.220196691815,1.000000655036743,16.000716200193448,14.202925773021455,0.8677674732015902,0.774059286232997,95.37779779464987,0.15490988747588494
990025,Draco II,0.5618938947203053,58.912251902399035,18747.42869877144,0.6046807355618482,3.977402351525901,4.805283617819209,0.4929655684444452,0.3961932258368213,,0.05022043090917161
990025,Sagittarius II,0.9001572249793776,87.7364784362648,29302.252053277796,0.9000949847007619,15.75078022435275,12.096677627665956,0.8966609740352431,0.8133443095835191,81.69835230254319,0.0910722712178067
990025,Carina III,0.9894555226853896,75.80005891909441,24891.436792163306,0.7525519351452977,13.41737598777934,14.64198798803154,0.7519113253205532,0.8023759182720382,98.69625444133032,0.0829637297619793
990025,UGCA 133 (DDO 44),0.5622125544782322,59.069890383041106,17551.45551448782,0.6384090127649941,8.11596324985103,7.4099033726555135,0.5528800773845491,0.4885707527476349,171.3432735055386,0.051880758185808507
990025,Lacerta I (Andromeda XXXI),0.8312182103279141,75.58388441632431,27631.426302158776,0.9153782608400696,15.823599916748938,12.322885980069824,0.8725065161493266,0.7935643497271176,123.52985843863172,0.07202887096108546
990025,Boötes IV,0.8338079802978067,70.50614332152205,17635.84207750381,0.8277916664888804,11.887409230798555,8.836914569160934,0.6159882496016341,0.4615648187488847,132.1795917337135,0.0586574622280609
990025,Maffei 2,0.8356791556095843,73.6123124769907,22768.55601535836,0.5987858721494844,10.732419152852962,,,,,0.052894752124435285
990025,KUG 1210+301B (KK98 127),0.6496890285789787,62.80453347164527,16163.475362699053,0.4697070785538806,11.494219254477356,4.416382433932355,0.5555413987606415,0.4335263265404103,148.16001280308794,0.05266047706833177
990025,Andromeda V,1.1169763230430771,90.75666916844635,51716.5159427675,0.98758968920575,16.308876049342782,11.617124402654548,1.074248251152338,0.8600818411039842,46.006542630104676,0.21020164874453506
990025,Sagittarius Dwarf Sphr SagDEG,0.8975299093823419,75.86108427273511,48235.6360727037,0.8585815642173942,14.809514446216712,11.347938706404062,0.8418686681785753,0.839872649283272,82.98948998876246,0.07496698593213746
990025,UGCA 276 (DDO 113),0.9525914621489018,80.54691837822206,17912.179861481873,0.680580242220487,13.571351512829866,,,,,0.05045961743956817
990025,Ursa Minor Dwarf,0.9515622975969564,83.3641208618777,103232.54663821863,1.1933294830787031,15.929935288593875,10.918018797013008,0.9339722414249976,0.8326381826453411,78.90793417684736,0.05806376696303873
990025,UGC 9128 (DDO 187),0.8973941052117512,78.6318225876048,20274.624272819085,0.9264016688140992,13.333259883200734,10.38176486852648,0.8799006192770306,0.6908150569957999,145.33162907575982,0.06271945879014817
990025,Andromeda XX,0.9044435840817506,80.65091465838502,23010.716923055297,0.7791836092857196,13.809014962289247,7.80383019645542,0.6781565818796205,0.5562440525435984,148.06109843916695,0.05553664397530178
990025,Segue 2,0.9047497213099288,78.9926770798588,40497.96314527541,1.0704930894246265,16.811324365137036,,,,,0.08912155822824275
990025,Fornax Dwarf (E356-G04),1.0061506663229431,89.61816310253224,38471.51125890108,1.120227581115977,14.13430435241083,12.947765312671873,0.8538488610218381,0.7467474307538239,77.70741916815419,0.15318738075040073
990025,Columba I,0.9130939005175208,79.29555521790218,25539.025313817245,0.8824296342102349,15.922340959590732,7.408514076911278,0.7380551084921237,0.6428067544270278,90.72534559584669,0.06614886639625428
990025,KK98 77,0.6822237866803573,74.12953192495628,27099.752922001757,0.7199456430839599,12.42233004341773,8.228777229735782,0.6676461805457274,0.6044848587818055,180.43301113907097,0.053549283611632366
990025,"Holmberg II (DDO 50, UGC 4305)",0.9455913984452824,79.39521353223128,128160.28675560518,1.2432438374491137,13.57466755742707,9.288940162003648,0.9839207787970772,0.7346084529319761,59.09529373947904,0.056973640197972235
990025,ESO 540-030 (KDG 2),0.7941498498500031,73.79290751519947,26439.15891926756,0.7935758468089544,14.171561082464686,,,,,0.06544894612818297
990025,NGC 404,0.9115653596651452,77.61796889647444,24705.880270401147,0.7700369405180982,14.382229251694273,11.560220515865176,0.6279447659394598,0.7765050351407684,126.93044462696207,0.07166034427817136
990025,UGC 8833,0.5388588144401739,58.31267572975179,18657.13775997623,0.6706808640027314,,,,,,0.05314808676667526
990025,Perseus I (Andromeda XXXIII),0.9315339736886724,81.02705342484767,73040.33032764232,1.0152372255744735,14.396491730575224,8.066552594554436,0.8327339374674819,0.6346997198155657,82.8957243830224,0.056408246519370035
990025,Horologium II,0.5412788138989022,58.52059184994526,16699.542776358903,0.5557136865382222,6.5360208105989575,,,,,0.05120195555676699
990025,Andromeda XXVI,0.6784981596572042,60.16035214419046,15190.567129969832,0.5825291530067516,11.811393929764874,6.0584704659151765,0.6152954946474913,0.44321909087641975,161.8964608003065,0.05537158441874157
990025,Grus I,1.003337894385172,83.05037991310495,18353.640103435093,0.8233185287196358,11.859459288342359,10.064283056679702,0.8296669874828164,0.5931739082390999,105.28807197491436,0.07885913077147244
990025,Andromeda IX,1.0655725456790293,84.28907405256099,52420.899858179015,1.0058399981910997,16.238035275840087,11.407378132138385,0.8643087430325748,0.7066952850722961,55.23584798486607,0.1513142861893927
990025,Andromeda XXII[57],1.0029814113475668,80.3326415747856,27881.367721642848,0.8121011577088357,13.525227789992833,8.571176307830116,0.7616001187793343,0.566782516733504,142.51820770948953,0.076159812509759
990025,ESO 274-01[70],0.6770430158075867,65.445281175381,15913.275821667716,0.6186557481270227,7.220716244591544,5.365691192076465,0.5161460237198123,0.4039428114531658,192.6193314126235,0.049111446947702864
990025,"Leo II Dwarf (Leo B, DDO 93)",0.7991832337526364,70.70912179950842,23091.29305643672,0.7319030865956021,11.857747368930236,8.353216850294764,0.6646542103757259,0.4668892546707716,182.033032583844,0.05710520076683224
990025,Reticulum II,0.908692995567696,76.54687885032794,28811.43018987628,0.8076813057702885,13.539317414041848,,,,,0.10858997911374113
990025,Andromeda II,1.0633809152733509,93.57640374985908,34891.830735607386,0.9457049229523607,15.452324445202306,13.267035822886244,1.0136743458647457,0.773925813168335,63.933455862658995,0.16793520472448298
990025,Indus II,0.9086286548384434,78.80759705522608,27965.39086495085,0.8596922739518459,17.78081962499548,9.71266608948393,0.8334199744516303,0.7458682559536001,90.20650423308665,0.08252922461994182
990025,MB 1 (KK98 21),0.9078664694462047,84.65163664683496,31795.097229287614,1.0165305083224458,12.810572483952553,13.326928646295945,0.9250331994787374,0.9158937892830642,96.17612551754831,0.13113783902875042
990025,UGCA 105,0.9070067294121584,76.7237253584822,24014.531043040293,0.6766688695478066,16.690949290375578,12.305805511741172,0.8091881395661126,0.7558228080837154,108.78882759003821,0.05535699034819308
990025,Crater II,0.6010341359779467,62.56346997178379,22164.299524044625,0.6745111181074022,9.199833494459737,6.683673138156617,0.5560094871169798,0.5132550673868407,216.0177810363421,0.051187328552182
990025,Andromeda XVIII[60],0.8100842617817501,70.08066939076352,34215.30073163713,0.714644869002562,,,,,,0.04902270820084542
990025,KKH 11 (ZOAG G135.74-04.53),0.8135075603380845,74.0796346411465,22011.707564399643,0.8584668943707869,16.79258016882037,13.249325261744385,0.8862859286547649,0.7790355307477785,84.55712130609066,0.09737174622539856
990025,Phoenix Dwarf Galaxy (P 6830),1.1252578934014512,82.21992529149264,50353.53014915185,0.9509734818060408,19.159625013173496,10.881868434307053,0.8436648619880007,0.9022972117474796,60.655545988223174,0.1707474751204121
990025,ESO 321-014[70],1.0023436830943064,79.26123305264983,28881.928980863304,0.763732084398967,12.284522678689804,9.337729842503236,0.6931582759710841,0.5344031559224929,156.36666294494546,0.06860248397140545
990025,ESO 325-11,1.0078140371821078,82.05229232226479,38919.4468323203,0.9700701995604896,16.8705749032035,9.892109096269778,0.7845544074670423,0.7394531731180014,84.33358259377042,0.07772336787209855
990025,Andromeda XVII,0.5705966197365462,56.22416409401372,21346.29427727271,0.7028957556841166,6.5719798149938295,,,,,0.06708108302788651
990025,Phoenix II,0.9529085690128292,75.95996285421873,26557.505619537347,0.6007580607879941,13.016120576323864,5.67979793025759,0.7255019158778258,0.5675776180585572,148.47904904988354,0.06222121019319171
990025,Pisces IV (Andromeda XIV),0.8887859431461146,76.65661776567319,15108.464510245696,0.6446807963382719,15.26116012549187,11.980140439104064,0.8351850401086383,0.8512365435692799,152.15549914601885,0.07080086753664072
990025,FM2000 1,0.9590876089577456,78.71533152021259,27006.928568715986,1.0570018653942777,13.972276377615447,6.841017143942138,0.8219428209741094,0.6277487500492649,123.86423175550749,0.0671384826919269
990025,UGCA 438 (ESO 407-018),0.9723161118504148,72.58000810899519,13969.493658121828,0.6153353471255532,,,,,,0.07328648098462276
990025,Triangulum II,0.9599524394706708,84.82041982200144,49247.2519541142,0.961293142236953,17.591979079398726,12.072914763690395,1.0074074265642343,0.8303426126296944,67.95314844869313,0.17906684947114682
990025,Sculptor Dwarf (E351-G30),1.0875848686475422,88.97000077417346,45730.195396913536,1.0294356705953782,19.718692834140093,13.605736975150654,0.9687051645909917,0.9942214005752348,48.04837487630282,0.16409474231809296
990025,Cas 1 (KK98 19),0.8622517077030305,83.67135103273193,33665.27611743748,0.8036879769662186,13.154263230588374,5.297340821184876,0.6657128521566987,0.5847769947027217,157.87872617451785,0.0606295843322916
990025,NGC 3741,0.9716950994118256,81.14616014682609,48686.55350303785,1.1071688800533757,14.832421566101955,14.994184315704105,0.8229485418244153,0.8945936361904829,47.76322535346655,0.26887654956233764
990025,Andromeda III,0.8877108244606908,72.29627466465797,44701.17182700128,1.0171825352958908,13.418460609219878,12.045100508260505,0.8511101677014538,0.8540482630677426,104.35816457448178,0.11075791598515317
